,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
215,2.3413919,-1.1942006,0.0108561,-0.3222583,-0.8159587,1.1721181,-5.5656062,2.354381,2.7989147,-0.4191372,3.8432508,-0.4014295,3.0556608,-2.1039391,4.0839516,0.4419456,3.8468786,-2.0321237,4.2438894,-2.4436585
216,3.0701205,0.1939883,-0.9898196,-0.7239287,1.2963629,1.7190925,-5.6145865,2.7714124,2.1473749,-0.0724963,4.9563658,0.6731576,3.368199,-2.7022801,2.9390516,-1.6291071,1.693575,-1.0143471,4.5141092,-3.3258821
217,1.9274388,0.1836887,-1.5418996,0.4428409,2.572136,1.6108449,-3.6242768,1.4290782,3.2426602,0.2922561,3.7650231,-0.3531188,2.909945,-2.897141,1.7230158,-1.4203938,1.3525124,-0.6769298,4.7898006,-3.6551125
218,2.4245094,0.3030085,-0.6646523,-2.410635,2.328442,1.7342387,-3.070812,2.1693292,4.2334665,-0.8343627,3.9825107,-0.6736411,2.9899183,-1.5524592,1.1606779,0.3390221,1.0827255,-1.9951623,3.8019346,-2.907872
219,1.7049368,-0.992842,0.3304939,0.4763592,2.4058559,1.7881824,-4.5909294,1.466709,3.5125573,0.1670773,3.0494408,-0.2026876,2.8967569,-3.558522,1.0393953,-1.3000105,1.7838722,1.4637893,4.9138452,-2.5024187
220,1.8960326,-0.0478106,0.6923919,1.681673,2.6040315,1.4213083,-5.058098,2.5228765,4.659923,-0.9964598,2.1375303,0.1083651,3.0641543,-1.5428382,3.0369397,-0.1890183,2.4774797,0.0449621,4.6458976,-2.6388309
221,2.3422698,-1.1395435,1.0203854,0.2368106,2.0433674,1.3300368,-5.5082122,2.360503,5.7567091,-0.6159441,2.2643035,-0.4224069,3.0851471,-0.5865215,3.060502,-0.8586959,2.192243,0.1459083,4.2994878,-2.2013838
222,1.8542572,1.1465261,-1.3223804,-1.8435047,3.9352764,1.7682885,-6.3662851,2.7322539,3.4882318,-1.0835627,3.2698708,-1.0619496,3.077217,-2.0124053,2.9652928,-0.4425955,1.2709047,-1.5349064,5.3404236,-2.8920557
223,1.9801493,-0.4097713,-0.8559768,0.4547277,1.6230387,1.62818,-5.6859162,3.2166346,3.2204673,-0.400627,1.2923102,1.1744128,2.860534,-2.4363393,2.3677855,0.2706533,1.6058148,-1.3561196,5.2320376,-3.0587645
224,2.2242034,-0.1990556,-0.2153225,-0.8226902,0.2574631,1.8113335,-3.7652026,2.5406173,4.9222684,-1.3792463,3.5008967,-0.409323,3.4205938,-2.3147531,3.992415,-1.2400081,2.9717272,0.7564617,4.2376801,-2.6121296
225,2.9979164,-0.9340946,0.6503362,-1.4711232,2.2482463,1.3486993,-3.6045023,2.3008232,3.7279807,-0.5021647,2.7980606,-0.3720782,2.8863107,-1.6003579,2.119028,-3.754087,0.9409835,-0.6903738,4.6973915,-3.2594124
226,2.1154898,0.0477398,0.8192181,-0.3049013,0.7600128,1.7158575,-5.0702606,2.8607362,4.2619538,-0.7752583,0.7115658,-0.3189669,3.1703672,-1.5751682,1.8831969,-1.9369253,0.9437595,0.6201311,4.3606434,-3.1075463
227,0.9600695,0.6686337,2.652235,-0.8749684,0.3663648,1.5818619,-3.771479,1.9759504,4.4510707,-0.3832582,3.5863166,-0.5531884,2.8461923,-0.3748575,2.494222,-0.7818709,3.0463628,-1.0993413,4.3158417,-3.3469015
228,2.3059022,1.2103069,1.8635467,-0.1666738,2.4715814,1.6289078,-5.0128724,2.6161303,3.3562968,-1.222822,3.0146537,-0.8468345,2.6954533,-2.3988506,2.7031924,-1.0707444,1.5490058,0.6007913,4.0467429,-2.6736189
229,2.5354078,-0.3442459,-1.2253345,-1.6811053,0.4407057,1.5903027,-2.1766455,2.922285,5.5551807,-0.787031,0.8093846,0.2382452,3.0159157,-1.466761,1.3004827,-0.6784219,1.866247,-1.4691439,4.9012191,-3.2432812
230,1.7887327,-0.4540341,0.024399,-0.7354212,2.5510039,1.5326558,-3.8710312,2.7159051,3.2388505,-0.9342107,2.65624,1.5569976,3.2655553,-0.9133811,3.6757207,-0.488891,3.15321,1.8019437,3.9008053,-3.383936
231,2.3217763,0.0192688,0.281948,-0.9694043,3.3358799,1.0754692,-4.1709741,2.1060408,2.7222961,-0.6486225,1.4950547,1.3009457,3.1258731,-1.0887896,2.1266357,-0.8141001,1.0156326,-0.7159816,4.6148108,-2.227242
232,1.833621,-1.2894312,-2.8298695,-0.6113528,1.1159951,1.3219547,-3.215607,2.7042579,3.5987509,-0.3644871,2.7839792,0.3757871,3.1557721,-2.2096992,1.4897886,0.7984055,0.1234647,-0.5694533,4.9733476,-2.4226915
233,2.7669754,-0.1802405,0.1667921,0.6450379,1.2981759,1.7872302,-4.1157601,3.7152557,2.8904137,-0.9067374,1.804826,1.4591189,3.0145136,-3.0522969,2.2485705,2.1041927,-0.9507905,-1.6267302,4.7606305,-2.4508836
234,2.3251413,0.463567,0.9122883,0.2352056,2.4030805,1.520999,-4.8675763,3.094902,3.0607979,-2.6172325,3.8731825,-1.252916,3.2458663,-1.8892513,1.6205787,-0.2627336,2.8506311,0.6270292,4.985468,-2.5937194
235,1.6919677,-0.1659829,0.0512933,-1.8464627,1.558345,1.1458445,-4.2629008,2.4569186,4.5261611,-1.1923114,4.1363357,0.3910983,2.9530547,-1.5789544,1.9884643,-1.0007979,2.1408005,2.0662362,4.7718457,-2.5157664
236,2.2430605,0.3101524,-0.3313501,-0.6841782,1.2996016,1.3968873,-3.0350448,0.9180365,3.9546327,-0.6159362,4.4606987,0.6312191,2.5496615,-1.5419226,3.8100186,-0.7408176,0.5146541,-0.7543342,4.6739682,-2.2218666
237,2.4300214,0.3355074,-0.0010836,0.9596686,0.0900378,2.0833943,-4.7485088,1.7414296,3.1863748,-0.878037,2.7481202,-0.5735909,3.4355721,-2.686119,2.1340596,1.1066616,1.1365841,-1.3973188,4.7557628,-2.8251855
238,2.269555,-0.0500735,0.1718963,-0.5030348,2.482962,1.6498039,-4.7794401,1.5255422,4.0134883,-0.8260134,0.4850189,-0.70138,2.8051432,-1.2571655,3.0993612,-1.2093678,2.6928558,0.5531813,4.6258839,-2.8609017
239,1.7154738,0.2130671,0.6281856,-1.8358968,1.2481204,2.0068827,-6.0995822,1.7870389,3.7211287,-0.6571752,2.4829362,-0.7246197,3.1518196,-0.3003527,1.4506275,-0.9480604,1.4909346,-1.1090348,4.5037151,-2.3649954
240,3.3127603,0.7379491,0.1598342,-0.1830962,2.8819117,1.5777626,-3.9584878,2.5653984,3.5338214,-0.2365712,3.450412,-1.9061076,3.0026497,-0.6690292,1.3618961,-1.125203,2.719536,-0.6222717,4.623566,-3.2482551
241,1.199928,0.228924,0.4153865,-1.0933685,4.4476603,1.8084388,-5.5008066,1.2390889,3.9382118,-0.1330727,2.1848087,0.5972567,2.827945,-3.0898515,2.275013,0.5659136,0.9513741,-0.1373794,4.5419215,-2.5756131
242,1.5833634,0.8219392,1.7919121,-1.5040279,1.7858403,1.5428846,-4.0567365,2.8720068,4.5757305,-2.2348423,2.3558522,0.7234009,3.2086602,-2.9631005,2.1326954,-0.0911187,3.1643874,0.6857813,5.1000694,-2.6887058
243,2.2617484,0.0834778,0.6738041,-1.5514017,1.4256197,1.8654586,-5.2570123,1.0923682,4.2293014,-1.8468373,2.0185451,0.3494038,2.9918265,-2.1816005,1.3658229,-1.9183184,-0.0900713,2.0216871,4.5766334,-2.56465
244,2.7312971,0.8368806,1.8340713,-1.8824909,0.8907501,1.6509086,-4.3120545,2.4041836,2.7337687,-1.5261988,3.1484214,-0.0298407,2.8094487,-0.8886508,3.2470318,-1.313201,2.3987114,-0.4933861,3.9915128,-3.1023205
245,2.0142913,0.2621091,-0.1606218,-0.2713497,1.6062717,1.7087528,-5.2899119,2.855987,2.6489848,-1.7712489,4.7877075,1.0274128,3.0896551,-3.672217,2.6484013,-0.3966481,1.2518491,-1.1346953,4.0703432,-2.9612005
246,2.6070477,-0.2503294,0.5276532,0.274545,1.1835632,1.8604111,-3.654639,2.0908479,4.4414289,-0.6553521,2.9392271,0.5635844,3.1098336,-1.3950998,2.2278978,0.1733026,1.7224554,-1.5604316,4.2662074,-3.2265806
247,2.1622735,0.4937578,2.021853,-1.1406753,2.342805,1.4155144,-1.9887478,2.0663836,4.5893707,-1.9813446,3.3340707,-0.7893638,2.8739008,-2.3316806,2.318148,0.0863354,0.7620082,-0.5741217,4.0423779,-2.837068
248,1.6842797,-0.8652662,-0.0340107,1.0532781,1.8003106,2.0531534,-3.5433201,3.0986344,4.0781598,-0.37821,1.20772,-0.2272592,2.9597524,-2.757323,1.0186308,-0.4458949,2.1370764,-1.7689647,4.7495872,-3.2602717
249,2.3744568,-0.2742675,-0.8243513,1.7508435,2.3748465,1.318208,-4.3724249,2.2863624,4.679952,-1.0893698,1.0730203,-0.0861759,3.4444355,-2.1218879,3.3731281,-0.4041728,2.2239053,1.3207921,3.2380455,-2.2492408
250,1.6525989,0.1593602,0.3520656,-0.7047014,2.8959467,1.590416,-4.0550973,2.2461001,3.2630302,-0.8007763,1.3625963,-0.0055765,2.9124803,-1.1502247,3.8721369,0.628261,1.5168399,0.58069,4.2122047,-2.4466742
251,2.3099424,-0.2314888,0.4967349,-0.4868873,3.0985636,1.5988436,-5.5830775,1.5421126,3.7077535,-1.1063676,1.6934113,-0.6875013,2.6863098,-3.5688106,2.0809823,-0.1462479,1.9589877,-0.3751342,4.2043453,-2.5704838
252,2.5827243,-0.0742297,0.4085774,0.5061493,2.4599659,1.5496727,-4.8256442,2.5488333,4.1181974,-0.345273,3.3327088,0.6018925,3.0051779,-3.7225777,2.3830564,2.2653285,2.9387501,-0.9446779,5.3975395,-2.6580297
253,1.5530059,-0.0202183,0.5541109,-0.217622,1.0371527,1.6001992,-4.6516847,3.0704635,4.0608874,-1.1983053,1.8051547,-1.2273038,3.1280734,-1.9911386,2.1541835,-0.6893443,3.2787636,-0.896873,4.8874121,-3.0051553
254,2.7254462,0.4982843,-0.5287258,-0.5361991,2.8546454,1.5736217,-3.6971479,1.8515624,4.4174948,-0.3949141,3.3527155,0.7207831,3.2299731,-1.5916196,2.6433373,-0.7195077,3.267895,-1.2514074,3.7585253,-3.9592371
255,2.726523,0.2752781,0.9445496,2.1752529,1.1387722,1.1815724,-3.486937,2.5476548,4.4215182,-0.4668187,1.4666808,1.0719832,3.372664,-1.4575518,2.3645432,-1.9969619,1.7653241,-0.220659,4.5604215,-2.5819503
256,2.3683829,1.5009814,-0.925587,0.1597264,0.9751244,1.5447043,-4.2839482,3.8214865,4.5007089,-2.2196127,3.9673238,0.5332378,3.1326488,-2.5188154,2.412193,0.5239187,2.1714579,-2.2326719,5.4699759,-3.5523217
257,1.4190629,-0.2138797,0.4602631,-2.7159818,1.7029269,1.8406508,-5.4648043,3.3678713,2.7400289,-1.4273431,3.3257824,0.5437296,3.1493816,-3.6829584,1.7688545,1.0377697,1.1576996,0.0463345,4.4582583,-3.6842245
258,2.2515144,0.5300581,-0.0304639,1.6140859,0.6090204,1.473529,-3.9932231,3.8190594,3.5496926,-1.2234619,1.4943945,-0.8888098,3.3333017,-1.995525,1.9217674,-0.2708393,2.0167471,0.0252562,4.8008157,-2.5850797
259,2.6379713,0.0570248,0.6686256,0.6847017,1.2876649,0.9793376,-3.83832,3.4346703,3.7686957,-1.475858,3.492144,0.4613606,3.0791707,-3.0099377,-0.0664364,0.2036096,3.9211904,-0.2757611,4.6310745,-2.6525144
260,1.6424556,0.7227369,0.3729128,-1.5847181,2.8254674,1.5552202,-5.0326939,2.1556555,3.4458088,0.3028203,3.1552,0.0060073,3.0529136,-1.2841905,1.1342585,1.8316224,1.7333314,-0.8816715,3.8757612,-3.1015363
261,1.3809708,0.1217513,2.3943339,-1.0668919,1.9276279,1.4478335,-3.8219674,1.9785614,1.7832613,-0.3082629,4.2500636,0.2178796,2.9863176,-1.8668331,3.0934499,3.4949735,3.5205193,0.6174401,5.9895229,-3.1809216
262,2.589596,0.7039805,0.1870852,-0.8251981,1.5439574,1.7904752,-3.2036323,3.2731426,4.1368992,-0.4046738,2.4902652,-0.1872333,3.0693535,-3.7815599,3.3521141,-0.1469307,0.795979,-1.3366173,3.7714668,-3.4082813
263,1.9786561,-0.6796861,1.7157305,-0.251789,2.4477662,1.3452941,-4.8146988,3.1414743,2.9614326,0.1910941,2.5187854,0.2925084,3.0047832,-1.4167469,1.0706865,-0.2989864,1.7520861,-0.9585931,3.9774365,-2.2674883
264,1.0098851,0.6813063,0.7937368,0.769685,2.6165019,1.5907781,-3.1971943,3.5400131,3.4926836,-1.9861848,3.0260161,0.4114918,3.4899257,-2.182031,0.8251843,0.1123327,1.6502459,1.2860544,4.2015925,-2.9111075
265,2.8828063,-0.0470508,-0.8582902,-0.7894977,1.6164669,1.9690817,-4.4934473,1.4258763,1.5019362,-0.6907498,2.3862928,-0.1551254,3.3481018,-1.3445534,1.1747653,-1.365146,2.7324228,0.1625943,4.6200024,-1.8115262
266,1.3479377,0.3502438,-0.2112706,-0.8209098,0.3712705,1.9681959,-3.9116929,1.254924,5.2711876,-1.3469487,1.6443874,-1.3334927,3.0500116,-1.9454512,2.2917054,0.0735414,4.5004952,0.2193181,5.0704262,-2.2329552
267,2.8432363,0.9524902,1.2249098,-0.2693869,1.0301859,1.9067688,-4.9208941,0.6274151,3.4811563,-1.0212271,3.5368721,0.3263366,2.8881982,-2.41236,2.6857532,-0.7109631,1.8231247,-0.1471158,4.1716387,-2.2941538
268,3.1332735,0.7196986,0.7871848,2.1235526,3.2735543,1.5211626,-4.6503999,0.9739821,2.3595801,-0.7112743,2.8481316,0.217521,3.0615463,-2.8054181,2.8186992,-0.9666796,1.2102891,-0.5542642,4.8200204,-3.2313885
269,1.7889002,0.3302671,-1.3226981,-1.0139421,1.5122972,1.5591348,-4.4155239,1.42264,3.5984208,-1.0661698,3.8426805,-1.35181,3.2563564,-1.659371,0.7197698,-1.4744922,1.6697856,-0.4593976,4.2814481,-2.3121816
270,2.9096578,0.2239373,-0.2838278,0.8605815,0.7198813,1.1623335,-5.9628718,2.8054551,4.8033983,-0.9769895,1.08239,0.0653063,3.0624405,0.4558483,1.2564451,0.6633291,3.4709371,-1.4809129,5.3105494,-2.9388656
271,2.9715388,0.3296522,0.2645385,-0.9021417,0.5281364,1.9702003,-4.5774074,1.9935302,3.1049646,-1.1069553,1.9274975,-0.8262263,2.7430049,-2.2096049,4.0287426,-0.9423728,-0.2159266,0.6156625,4.550643,-2.1819856
272,2.9316958,0.3192509,-0.2010303,0.6658232,1.7166143,1.9452614,-3.5129908,3.2995827,2.9067649,-1.1249774,2.4644333,-0.8550234,3.1377612,-0.903832,2.362958,-0.3656657,5.2797263,0.2399076,4.9025608,-2.777439
273,2.9269174,0.344727,-1.967333,-2.7185496,1.5254944,1.7754848,-5.2618277,2.1246263,4.6458386,-1.2969011,3.3238192,0.4268226,3.0090205,-2.6402834,0.9080457,-0.7672731,3.3643333,0.1387002,4.8957101,-2.6698999
274,1.8774013,-0.6603672,0.1973366,0.748733,1.8638298,1.4778509,-3.0428937,3.2374756,3.606154,-2.0513604,2.2693085,-0.6785274,3.0713144,-2.9092224,3.3673556,-1.4290465,1.8333647,-0.735688,4.4379748,-2.6456782
275,2.7559607,-1.0473543,2.2133748,-1.2701007,1.2731023,1.4820968,-4.4307292,2.2266409,3.0093927,-1.0255278,3.4482681,-0.3870902,2.809103,-1.9497807,2.1410007,0.2833402,2.7136972,0.2385961,4.7850483,-3.4468112
276,1.6313053,0.346284,2.1370713,0.6304503,2.4918778,1.5238243,-4.8565744,3.35717,3.2854033,-1.0742742,1.3108236,0.4863662,2.9131969,-2.4581831,3.0936274,1.3065506,2.4158389,-0.2302903,4.1068081,-3.3415317
277,1.2791888,0.2890515,-0.0149587,-2.0200383,2.2426118,1.8433864,-3.7233493,1.9194247,4.5502117,-1.0508571,3.5889055,0.3564457,2.9677911,-2.574557,1.2546264,-0.9889331,0.5594395,1.3504441,4.0569333,-2.8809273
278,1.8192544,0.086548,-0.2079714,1.817984,1.658394,1.3784026,-4.7341758,3.1846796,3.6784008,-0.2045621,0.8586201,0.5805273,2.7933342,-1.8240136,3.3640998,1.173972,1.3225589,-1.2327726,4.4003807,-3.0975632
279,2.045313,-0.067682,-1.815868,0.6424299,2.5613197,1.640135,-4.3916242,2.8497804,4.9673805,-0.6713922,1.5153605,0.1060046,3.0381187,-1.7519983,2.8979894,-0.7094995,5.0102018,1.4568519,3.9987823,-3.1814314
280,0.7639171,-0.3841219,1.6132019,-0.3148575,2.5417953,1.6693836,-6.5519543,3.0510147,3.3565189,-0.7898468,4.7470236,0.606809,2.8978113,-1.6955683,2.1263606,-0.0938076,2.5600394,0.5258917,5.1581332,-3.2241365
281,3.0234063,0.0034381,1.4019133,0.6958608,0.4001002,1.4202588,-3.9146468,1.9131499,4.8120857,-0.3875271,2.9544945,0.5059392,2.8864477,-2.4073267,2.1493902,-1.9165374,2.5687126,0.3147117,4.4097186,-3.3665781
282,2.3482771,-0.0433565,0.4910615,-0.3527115,0.4802861,1.700395,-4.539318,3.0411287,2.4992864,-1.3199716,2.3252668,0.2700609,3.2062183,-3.259662,2.4519683,-1.2465856,2.0995075,0.5091463,5.0451375,-3.3707169
283,3.0367654,0.7386172,0.4862052,-0.434542,1.8923287,1.7987744,-4.7877737,1.6879265,4.0788369,0.3386896,0.0857833,0.7058554,3.0300923,-1.2299056,1.3762847,0.1783974,0.3369283,-1.3284395,4.7096188,-2.7001129
284,2.2893076,0.8620354,0.2011983,-0.8244372,0.6302756,1.6483463,-5.3973486,2.6100589,2.4702795,0.3377737,2.998766,-0.5323266,3.0176114,-1.4601472,3.2350155,-0.2848513,-0.740872,0.9554541,4.8314465,-2.9535381
285,2.5082363,0.1939536,-1.6402641,-1.318657,1.2847201,1.4464874,-4.3085875,2.902476,4.5938326,-0.0110477,2.1603058,0.0452641,3.241034,-2.037235,0.0117854,-1.1837194,2.7924498,-2.2638748,4.0621013,-2.7940901
286,2.6341102,0.812332,0.0559748,-1.298832,2.9705837,1.3394586,-4.809943,2.1297135,2.7207824,-1.5508864,2.3031531,-0.2624624,3.1386993,-2.35532,1.9239196,-0.2420123,1.7478722,0.4799637,4.0193486,-3.0453658
287,2.4386317,0.2960033,-0.2522646,0.2865827,2.7030454,1.6751608,-4.7159445,1.245933,3.4781948,0.4244419,2.8190664,-0.5181275,2.8760978,-2.5473463,1.9763932,-2.6345781,2.684258,-0.1665473,5.4573153,-2.4181514
288,2.0816932,0.2134012,0.4884496,-0.3822678,0.1599166,1.7640393,-5.5825268,2.2475015,2.9673958,-0.8795741,3.0633016,-0.5917523,2.9446997,-3.1084417,2.2908198,-0.8784734,1.973144,-0.7011836,4.4946864,-2.8666426
289,1.9015766,1.1479732,1.282935,1.0225521,-1.0761599,1.6258408,-4.7634687,2.8187624,3.2782846,-0.6428559,1.8116371,-1.0380158,3.3413406,-2.2002086,2.2971547,-0.0454922,4.190924,0.5472368,4.5464596,-2.0798946
290,1.8646791,0.1905102,-0.3686845,-0.846936,3.7260197,1.5432743,-3.021566,2.0120426,4.0161956,-0.7615276,2.5298275,0.252254,3.2643555,-0.3773581,1.353436,-2.0076027,3.1126915,-0.1054062,4.6565345,-2.8265412
291,3.375562,0.2308256,1.1678091,-1.9658341,1.9043625,1.5341535,-3.6686028,1.6249381,3.4116875,-0.459115,1.3460985,0.1026269,3.1332769,-2.9116104,0.9828545,-0.0417901,2.8081018,0.1062468,5.1982497,-3.3548407
292,2.4318961,-0.01109,0.2068897,2.299621,3.146017,1.248462,-5.4584424,2.6134494,4.3710593,-0.5492746,4.4668523,-0.4844978,3.0356674,-1.557436,2.9487734,-1.3897991,3.8517357,-0.6183956,4.4136261,-2.3778716
293,0.5001754,0.4895207,0.9229571,0.4236022,1.8251693,1.983794,-5.1810698,2.6024393,2.4819902,-1.7060953,2.9231026,-0.2254071,3.2925448,-1.8441414,1.0127479,-0.8441379,0.5106636,0.1326334,4.6636963,-2.5806282
294,2.7532174,-0.1563868,1.2552599,-1.101845,3.4697055,1.5444237,-3.9935658,1.3631584,3.7745754,-2.4177082,1.3799627,-0.2119448,3.328017,-1.5628835,2.5517896,1.5005899,1.3698146,0.0390964,4.6025223,-1.6177192
295,1.2369388,0.6050947,2.1440143,-0.1808502,1.0363812,1.6382788,-4.9768333,3.2788336,4.2031096,-1.6024819,1.253693,-1.0825543,2.9565098,-2.4280204,2.5661346,1.014004,0.1890921,-1.671422,4.4789887,-2.3625421
296,2.0154167,-0.9087565,0.0666692,-0.8508696,0.9981986,1.2080156,-3.2855887,2.7273099,3.1744966,-0.3965324,2.9927774,0.6205272,3.026788,-1.9459403,1.3733171,0.036209,2.3342568,-0.5994014,5.2212495,-2.2900956
297,2.5959246,-0.1008061,0.5782634,-1.4798661,1.4881324,1.53938,-4.5866231,2.4708099,2.365672,-0.6877701,2.9265285,-0.5051711,3.1031841,-1.9063936,0.8810319,-0.2744149,0.7306642,0.5578846,4.703552,-1.8032565
298,2.1168878,0.8390635,0.2662835,0.3434569,0.7141077,1.3514708,-4.9393062,1.6877929,4.4822144,0.0586664,3.0549813,0.2448562,3.6091187,-2.6679903,1.621625,0.0470602,2.4647557,-0.6048993,4.9381349,-2.224583
299,1.1652368,0.0519138,0.8016774,-3.287624,2.8530583,1.8254508,-5.3276243,3.0215468,3.4382185,-0.8811826,2.6684315,-1.2243022,3.3313355,-2.1562863,2.2680061,-0.3281745,1.9158763,-0.293218,4.3619347,-3.2767116
300,1.8688422,0.7125902,0.0175737,-0.3385262,-1.8674619,1.8740175,1.9522806,1.0200138,0.2142363,1.4958499,3.7169922,3.4239282,2.0450685,-2.1004767,2.7606918,0.0900005,4.1146243,-0.2239212,-0.8849404,-1.7359129
301,2.4543065,0.7338454,-0.0836688,-1.0001166,-0.4211961,1.5544188,1.2825628,1.8543296,0.3979675,1.6840378,2.2481065,3.9200401,1.425899,-2.5326414,1.7631095,-0.1889314,2.0995157,-0.5438168,-1.2745548,-1.2006203
302,1.1256639,1.1709554,0.5548009,-1.4682256,-1.0816709,1.8915609,0.8540251,-0.2959343,-0.7458,-0.3977027,3.5852038,4.9176033,2.0843905,-2.5845118,0.8498174,0.1874665,2.6075891,0.4757353,-0.4693509,-1.3445868
303,2.7085155,1.1852581,-0.5537131,-2.2971016,-1.7350041,2.3853527,0.9633703,0.5930143,0.2467246,1.7396655,3.7503716,2.6756274,0.8661049,-1.8126891,1.4021641,-0.5416698,4.5282125,0.4550271,-0.2094734,-0.7199543
304,2.11779,0.9267833,-0.5810872,-2.2207608,-1.3413094,1.3150715,-0.0324651,1.5617963,0.6612143,0.2218446,2.9928695,3.3162941,1.80002,-1.8198215,2.4192682,-0.3732397,2.6393194,0.8503177,-1.0784411,-1.6225819
305,2.5517514,0.3295806,1.0442285,-1.4571778,-2.3416195,1.8374041,1.667544,1.7030631,1.1578418,0.0098756,2.2080626,4.0588496,0.8231432,-2.9705577,3.5056135,0.6711243,2.2003626,1.7929904,-0.9640947,-1.4687802
306,1.1065699,1.0498482,0.5344694,-2.2420896,-2.6458376,1.7989967,0.2036022,1.869059,-0.3170163,0.6636284,3.0067752,3.5365472,-0.1223734,-2.3090787,0.9523547,1.1204819,2.9846193,-1.484843,-1.3304147,-0.1573291
307,2.4111432,1.2810452,-0.9157406,-2.9406826,-1.2381632,1.0348854,2.7789905,0.1081653,0.0779531,1.7262495,1.9076466,5.1749488,2.5029737,-1.8097153,3.081192,0.2426837,2.2646929,0.2975636,-1.8878818,-1.4907959
308,2.0109689,0.843275,-0.5455851,-2.6861258,-1.8193847,2.549688,-0.0837063,1.7475605,-0.5165202,1.4025748,2.3604117,2.4454507,3.2318882,-1.6945482,2.913758,-0.1915421,2.7978776,0.0827919,-0.5860203,-1.1476974
309,1.4758354,0.9862454,-0.2828121,-1.6177016,-2.9080371,1.0636806,1.8780536,1.1161258,-1.3851977,0.9791955,4.1472333,4.4246511,1.901824,-1.8980205,0.9426358,-1.1291414,1.7229983,-0.3295566,-2.7536013,-1.316061
310,2.5722796,1.1721227,0.6050401,-4.3047137,-3.5361247,1.0592331,0.2361602,0.3574536,1.0837908,1.3178967,2.5569797,3.0131302,1.9916973,-2.7592125,1.6183881,1.6103959,1.3650503,-0.542942,-0.8323629,1.2414347
311,3.5981829,0.2828209,-0.5268682,-3.0774376,-2.061471,3.1977952,1.315261,1.8241886,0.6095873,0.6429894,3.7523456,2.0753541,1.0522933,-2.1710191,1.2118088,-0.0050278,4.362088,-0.2953881,-1.0706116,-2.9320797
312,0.6819647,1.0906867,-0.3428071,-2.0653385,-2.440854,2.3721957,0.9615954,-0.2555123,1.7854675,2.7633093,4.3703961,4.2385219,0.7447104,-2.1026663,1.9822554,-1.2765645,2.9348506,0.6718155,-2.2761098,0.3648467
313,0.5163196,0.9329039,0.1137905,-2.7011907,-3.720159,0.0442694,-0.7883478,-0.8618541,3.4198544,0.8424688,1.8399158,2.5150023,2.8092265,-1.3294083,0.6932543,0.9704743,2.8949535,-1.0000356,-1.3226715,1.607927
314,0.3768932,0.8054863,-1.5498961,-2.5230279,-1.4441486,1.5485171,1.3080896,2.0686386,1.2500631,0.1345514,4.6825651,3.636713,2.2679769,-1.0563253,2.4498508,-0.2853742,3.2343684,-0.8499268,-0.9415618,-2.6340444
315,2.9542829,1.8327107,0.9873618,-1.5172154,-1.3720411,1.6364792,2.0011523,0.9840364,0.8410279,-0.6949656,4.2285677,3.6572414,1.5432981,-3.4875111,2.5351171,-0.6141848,3.8426372,-0.3666879,-0.0110106,-0.2778125
316,0.5130155,0.6157832,-0.0933575,-1.6817883,0.0196858,1.846549,1.8813984,1.2875665,1.0953037,-1.42203,4.2811109,2.3227592,1.9621263,-2.4446293,1.4923831,-1.1103848,1.6714483,-1.1044128,-1.4893147,-0.1254894
317,2.0786711,0.8122805,-1.7077403,-0.5781391,-1.5442009,1.4084573,0.7532595,-0.9062484,1.0593166,0.3640596,4.2975595,3.4681261,2.7157186,-2.1076469,1.6636458,0.0746251,1.3427954,-2.2204035,-2.3302199,0.2996876
318,-0.1398481,0.6935582,0.5625452,-1.7904083,-1.2595046,1.0779632,1.1139747,0.8450303,1.1474842,1.2162538,2.9050338,2.8071553,1.500366,-2.2963742,2.3648195,-1.6112246,3.0377665,0.8266791,-1.8344968,1.5357686
319,2.5147272,1.0160009,0.79633,-3.6320886,-3.0349454,2.6037268,2.4946317,0.0689356,-0.4588623,0.7618325,1.9176336,3.6534775,1.7277975,-2.6942251,1.8826989,1.1558035,4.19006,0.8770358,-1.031813,-0.2366468
320,0.1761978,1.05558,0.0074398,-0.8113898,-2.4473413,1.445831,2.9529008,1.4421624,1.8050122,1.4296272,3.8684823,3.6503585,2.0573677,-2.5780803,2.5109358,0.6202309,1.4351413,-1.4415818,-1.07581,-2.8307602
321,-1.7020742,1.8498991,-0.8968223,-1.7422231,-1.0362734,2.6951792,0.7807643,2.3609975,0.1129053,1.5940322,1.7504153,2.9282372,1.1309121,-2.6280633,2.5428956,0.5462052,2.2868279,0.2028884,-2.3311304,-2.841715
322,1.6829612,0.904443,0.0230265,-0.6143995,-0.9535958,2.9524797,-0.1958219,1.061943,0.0390196,2.368627,3.5989365,3.5638273,1.1378523,-3.6199631,0.5922309,1.0745546,3.2124237,0.5304339,-1.4494126,-0.7323508
323,2.7907347,0.8431083,-0.811791,-3.1992556,-2.4967823,1.691482,-0.2183273,0.8734983,-0.0868956,0.1748909,1.4844848,4.4503609,2.4105058,-2.8383954,-1.0307863,0.9988396,4.8692934,-0.1869569,-1.2543855,-1.0676819
